"","Chirsutav12","pval","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","X","Athaliana","Chir_length","Ath_length","TF","TF_family","Gene_code_name","Gene_functions"
"94","Chir01Ox-b06720.2",0,0.490537622430113,0.997,0.911,0,"0","Chir01Ox-b06720.2",567,"AT1G07320",1533,1562,NA,NA,"RPL4","chloroplast, chloroplast stroma, chloroplast thylakoid membrane, cytosolic ribosome, extracellular region, mRNA binding, nucleus, plastid large ribosomal subunit, plastid ribosome, poly(U) RNA binding, structural constituent of ribosome, thylakoid, translation"
"95","Chir01Ox-b04420.2",0,0.489480506578826,0.999,0.961,0,"0","Chir01Ox-b04420.2",374,"AT1G05190",1586,1602,NA,NA,"EMB2394","chloroplast, chloroplast envelope, chloroplast stroma, embryo development ending in seed dormancy, extracellular region, mRNA binding, structural constituent of ribosome, translation"
"96","Chir05Ox-b05430.2",0,0.486385917197968,0.996,0.921,0,"0","Chir05Ox-b05430.2",10928,"AT3G27850",866,958,NA,NA,"RPL12-C","chloroplast, chloroplast stroma, chloroplast thylakoid membrane, cytosol, mRNA binding, plastid large ribosomal subunit, structural constituent of ribosome, thylakoid, translation"
"97","Chir08Ox-b20440.2",0,0.485613865864607,0.996,0.914,0,"0","Chir08Ox-b20440.2",19698,"AT5G58250",1114,1304,NA,NA,"LCAA/YCF54","chlorophyll biosynthetic process, chloroplast, magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity, plastid, protein binding, thylakoid"
"98","Chir01Ox-b11270.2",0,0.485584344728725,0.975,0.808,0,"0","Chir01Ox-b11270.2",944,"AT1G11430",2200,2004,NA,NA,"RIP9","chloroplast, chloroplast envelope, chloroplast RNA modification, chloroplast stroma, cytidine to uridine editing, mRNA binding, protein binding, protein dimerization activity, protein homodimerization activity"
"99","Chir07Ox-b17180.2",0,0.484763841707874,0.995,0.88,0,"0","Chir07Ox-b17180.2",16564,"AT4G20360",1854,2599,NA,NA,"ATRAB8D","apoplast, chloroplast, chloroplast envelope, chloroplast nucleoid, chloroplast organization, chloroplast stroma, chloroplast thylakoid, chloroplast thylakoid membrane, GTPase activity, leaf development, mitochondrial translational elongation, mitochondrion, mRNA binding, nucleolus, nucleus, plastid, protein binding, translation elongation factor activity, translational elongation"
"100","Chir05Ox-b18500.2",0,0.479836050075885,0.99,0.894,0,"0","Chir05Ox-b18500.2",11751,"AT3G52960",1433,1161,NA,NA,"PrxIIE","cell redox homeostasis, cellular response to oxidative stress, chloroplast, chloroplast envelope, chloroplast stroma, cytoplasm, cytosol, hydrogen peroxide catabolic process, plastid, thioredoxin peroxidase activity, thylakoid"
"101","Chir04Ox-b07110.2",0,0.478662416044322,0.998,0.936,0,"0","Chir04Ox-b07110.2",8599,"AT2G24090",1695,1799,NA,NA,"PRPL35","chlorophyll biosynthetic process, chloroplast, large ribosomal subunit, mRNA binding, organic acid biosynthetic process, protein binding, structural constituent of ribosome, translation"
"102","Chir04Ox-b15980.2",0,0.474309938881527,0.998,0.928,0,"0","Chir04Ox-b15980.2",9220,"AT2G33800",2045,1824,NA,NA,"SCA1","adaxial/abaxial pattern specification, chloroplast, chloroplast rRNA processing, chloroplast stroma, chloroplast thylakoid, chloroplast thylakoid membrane, endoplasmic reticulum, mitochondrial small ribosomal subunit, mRNA binding, nucleus, plastid translation, response to cold, structural constituent of ribosome, thylakoid, translation"
"103","Chir05Ox-b04550.2",0,0.470391843527385,0.999,0.946,0,"0","Chir05Ox-b04550.2",10873,"AT3G27160",1868,2121,NA,NA,"GHS1","cellular ketone metabolic process, chlorophyll biosynthetic process, chloroplast, chloroplast stroma, chloroplast thylakoid, cytosol, mRNA binding, seed development, small molecule biosynthetic process, structural constituent of ribosome, translation"
"104","Chir08Ox-b26110.2",0,0.467520178840534,0.997,0.936,0,"0","Chir08Ox-b26110.2",20171,"AT5G63570",2458,2045,NA,NA,"AT5G63570.2","apoplast, chlorophyll biosynthetic process, chloroplast, chloroplast envelope, chloroplast stroma, cytoplasm, cytosol, glutamate-1-semialdehyde 2,1-aminomutase activity, plastid, porphyrin-containing compound biosynthetic process, protein homodimerization activity, protoporphyrinogen IX biosynthetic process, pyridoxal phosphate binding, response to light stimulus, transaminase activity"
"105","Chir07Ox-b01410.2",0,0.46720407674255,0.997,0.902,0,"0","Chir07Ox-b01410.2",15525,"AT5G40950",1955,1332,NA,NA,"RPL27","chlorophyll metabolic process, chloroplast, chloroplast envelope, chloroplast stroma, mRNA binding, pigment metabolic process, plastid, small molecule biosynthetic process, structural constituent of ribosome, thylakoid, translation"
"106","Chir07Ox-b22080.2",0,0.467124809522193,0.998,0.945,0,"0","Chir07Ox-b22080.2",16933,"AT4G25050",1399,1558,NA,NA,"ACP4","acyl carrier activity, chloroplast, chloroplast envelope, chloroplast stroma, cuticle development, cytosol, fatty acid biosynthetic process, response to light stimulus, systemic acquired resistance"
"107","Chir03Ox-b06300.2",0,0.462407511134803,0.899,0.609,0,"0","Chir03Ox-b06300.2",5972,"AT3G06730",1662,2001,NA,NA,"TRX P","cell redox homeostasis, chloroplast, chloroplast nucleoid, disulfide oxidoreductase activity, plastid organization, protein binding, protein-disulfide reductase (NAD(P)) activity, protein-disulfide reductase activity, thylakoid"
"108","Chir06Ox-b16430.2",0,0.459614556870871,0.979,0.798,0,"0","Chir06Ox-b16430.2",13629,"AT5G23310",2034,2090,NA,NA,"SOD3","chloroplast, chloroplast nucleoid, plastid nucleoid, protein binding, removal of superoxide radicals, superoxide dismutase activity, thylakoid"
"109","Chir05Ox-b22500.2",0,0.457701304183745,0.996,0.903,0,"0","Chir05Ox-b22500.2",12088,"AT3G56910",988,945,NA,NA,"AT3G56910.1","chloroplast, chloroplast envelope, chloroplast thylakoid membrane, cytosol, plastid translation, protein binding, thylakoid"
"110","Chir03Ox-b14840.2",0,0.452448529128629,0.998,0.932,0,"0","Chir03Ox-b14840.2",6697,"AT3G15190",1554,1594,NA,NA,"PRPS20","cellular lipid metabolic process, chloroplast, chloroplast envelope, chloroplast stroma, cytosol, mRNA binding, response to light stimulus, small ribosomal subunit, small ribosomal subunit rRNA binding, structural constituent of ribosome, translation"
"111","Chir07Ox-b25910.2",0,0.449256130059763,0.98,0.781,0,"0","Chir07Ox-b25910.2",17261,"AT4G28660",1284,1314,NA,NA,"PSB28","cellular lipid metabolic process, chloroplast, chloroplast stroma, chloroplast thylakoid membrane, lipid biosynthetic process, molecular_function, photosystem II oxygen evolving complex, plasma membrane, protein-containing complex assembly, response to inorganic substance, response to light stimulus, response to oxidative stress, thylakoid"
"112","Chir05Ox-b12520.2",0,0.448985014977306,0.99,0.868,0,"0","Chir05Ox-b12520.2",11305,"AT3G47650",1157,1183,NA,NA,"BSD2","chaperone complex, chaperone-mediated protein folding, chloroplast, chloroplast stroma, cytosol, polysome binding, protein binding, protein folding chaperone"
"113","Chir08Ox-b00990.2",0,0.448470681080407,0.999,0.921,0,"0","Chir08Ox-b00990.2",18337,"AT4G01310",2424,1655,NA,NA,"PRPL5","chloroplast, chloroplast envelope, chloroplast stroma, cytosol, cytosolic ribosome, mRNA binding, organelle organization, RNA binding, structural constituent of ribosome, translation"
"114","Chir06Ox-b25960.2",0,0.4418290806285,0.992,0.874,0,"0","Chir06Ox-b25960.2",14426,"AT5G13510",924,833,NA,NA,"EMB3136","chloroplast, chloroplast envelope, chloroplast stroma, cytosolic ribosome, large ribosomal subunit, plastid, structural constituent of ribosome, translation"
"115","Chir04Ox-b09410.2",0,0.438711619833665,0.999,0.945,0,"0","Chir04Ox-b09410.2",8731,"AT2G28000",3102,3042,NA,NA,"CPN60A","apoplast, chloroplast, chloroplast envelope, chloroplast organization, chloroplast stroma, cytosolic ribosome, embryo development ending in seed dormancy, mitochondrion, peroxisome, protein binding, protein folding, protein refolding, protein stabilization, stromule, thylakoid"
"116","Chir08Ox-b25870.2",0,0.438690072883901,0.993,0.899,0,"0","Chir08Ox-b25870.2",20148,"AT5G63310",1954,2000,NA,NA,"NDPK2","auxin-activated signaling pathway, chloroplast, chloroplast envelope, chloroplast stroma, CTP biosynthetic process, cytoplasm, GTP biosynthetic process, nucleoside diphosphate kinase activity, nucleoside diphosphate phosphorylation, nucleus, plastid, protein binding, red, far-red light phototransduction, response to hydrogen peroxide, response to UV, thylakoid, UTP biosynthetic process"
"117","Chir07Ox-b10210.2",0,0.434771701731304,0.756,0.252,0,"0","Chir07Ox-b10210.2",16025,"AT4G14310",3955,3665,NA,NA,"AT4G14310.1","cell cycle phase transition, cell division, cell wall organization or biogenesis, cellular component assembly, chloroplast organization, cytokinesis by cell plate formation, cytoskeleton-dependent cytokinesis, DNA-templated DNA replication, embryo development ending in seed dormancy, gametophyte development, meiotic nuclear division, mitotic cell cycle, negative regulation of cellular process, nucleus, plant-type cell wall, protein binding, regulation of cell cycle process, regulation of organelle organization, tissue development"
"118","Chir07Ox-b17640.2",0,0.433385209192429,0.557,0.144,0,"0","Chir07Ox-b17640.2",16598,"AT4G21070",4575,4766,NA,NA,"ATBRCA1","BRCA1-A complex, BRCA1-BARD1 complex, cellular response to gamma radiation, DNA recombination, DNA repair, double-strand break repair via homologous recombination, negative regulation of fatty acid biosynthetic process, negative regulation of histone acetylation, nucleus, plasma membrane, positive regulation of histone acetylation, positive regulation of transcription by RNA polymerase II, protein binding, response to gamma radiation, ubiquitin-protein transferase activity"
"119","Chir06Ox-b11930.2",0,0.430892114995308,0.99,0.87,0,"0","Chir06Ox-b11930.2",13291,"AT5G30510",2337,2298,NA,NA,"RPS1","chloroplast, chloroplast stroma, cytosolic small ribosomal subunit, mRNA binding, plastid, response to light stimulus, structural constituent of ribosome, thylakoid, translation"
"120","Chir06Ox-b27780.2",0,0.424721510952835,0.93,0.669,0,"0","Chir06Ox-b27780.2",14584,"AT5G11450",2264,2255,NA,NA,"PPD5","calcium ion binding, cellular carbohydrate metabolic process, chloroplast, chloroplast thylakoid membrane, embryo development ending in seed dormancy, extrinsic component of membrane, mitochondrion, photosynthesis, photosystem II oxygen evolving complex, plasma membrane, response to temperature stimulus, thylakoid, thylakoid lumen"
"121","Chir04Ox-b27480.2",0,0.424107557955633,0.999,0.953,0,"0","Chir04Ox-b27480.2",10193,"AT2G44650",1207,1740,NA,NA,"CHL-CPN10","ATP binding, chaperone binding, chaperone cofactor-dependent protein refolding, chloroplast, chloroplast envelope, chloroplast stroma, cytosol, metal ion binding, mitochondrial matrix, protein folding, unfolded protein binding"
"122","Chir03Ox-b07430.2",0,0.422871983625338,0.595,0.281,0,"0","Chir03Ox-b07430.2",6070,"AT3G07800",1355,1793,NA,NA,"TK1a","cytoplasm, double-strand break repair, identical protein binding, response to UV-C, thymidine kinase activity, thymidine metabolic process"
"123","Chir01Ox-b14440.2",0,0.422052131685323,0.967,0.787,0,"0","Chir01Ox-b14440.2",1207,"AT1G14410",2004,2159,"Yes","Whirly","ATWHY1","chloroplast, chloroplast nucleoid, defense response, DNA binding, DNA repair, extracellular region, mRNA binding, negative regulation of telomere maintenance via telomerase, regulation of DNA-templated transcription, single-stranded DNA binding, telomeric DNA binding"
"124","Chir08Ox-b09280.2",0,0.413809896756407,0.955,0.749,0,"0","Chir08Ox-b09280.2",18894,"AT4G09040",3137,2891,NA,NA,"CP33C","biological_process, chloroplast, chloroplast stroma, cytoplasm, mRNA binding, nucleus, ribonucleoprotein complex, RNA binding"
"125","Chir05Ox-b23660.2",0,0.40307954196548,0.737,0.266,0,"0","Chir05Ox-b23660.2",12164,"AT3G57860",2074,2055,NA,NA,"OSD1","endomitotic cell cycle, endosperm development, megagametogenesis, meiosis I, meiosis II, negative regulation of ubiquitin protein ligase activity, nucleus, positive regulation of defense response to bacterium, protein binding, regulation of meiotic nuclear division, regulation of mitotic nuclear division"
"126","Chir04Ox-b03610.2",0,0.395774163847979,0.993,0.902,0,"0","Chir04Ox-b03610.2",8420,"AT2G24020",1756,1827,NA,NA,"STIC2","chloroplast, chloroplast envelope, chloroplast stroma, chloroplast thylakoid membrane, DNA binding, intracellular anatomical structure, protein binding, protein import into chloroplast stroma, vacuole"
"127","Chir06Ox-b25170.2",0,0.377764801622168,0.908,0.626,0,"0","Chir06Ox-b25170.2",14354,"AT5G14260",3354,3578,NA,NA,"AT5G14260.4","chloroplast, chloroplast stroma, mitochondrion, peptidyl-lysine monomethylation, plastid, protein-lysine N-methyltransferase activity"
"128","Chir05Ox-b16490.2",0,0.367142796027973,0.921,0.69,0,"0","Chir05Ox-b16490.2",11590,"AT3G51140",2318,2304,NA,NA,"F24M12.180","chloroplast, chloroplast envelope, chloroplast inner membrane, chloroplast membrane, cytosol, molecular_function, negative regulation of metabolic process"
"129","Chir08Ox-b24910.2",0,0.342869856542797,0.799,0.36,0,"0","Chir08Ox-b24910.2",20063,"AT5G62410",6209,6645,NA,NA,"SMC2","ATP hydrolysis activity, chromatin, chromatin binding, condensed chromosome, condensin complex, mitotic chromosome condensation, transmembrane transporter activity"
"130","Chir01Ox-b06770.2",0,0.3271124865744,0.518,0.188,0,"0","Chir01Ox-b06770.2",572,"AT1G07370",1618,1516,NA,NA,"ATPCNA1","cytoplasm, cytosol, DNA polymerase processivity factor activity, leading strand elongation, mismatch repair, nucleolus, nucleus, PCNA complex, protein binding, regulation of cell cycle, regulation of DNA replication, translesion synthesis"
"131","Chir02Ox-b27790.2",0,0.315659688808117,0.552,0.207,0,"0","Chir02Ox-b27790.2",5393,"AT1G80190",2072,2906,NA,NA,"PSF1","DNA replication initiation, DNA strand elongation involved in mitotic DNA replication, GINS complex, nucleus"
"132","Chir04Ox-b21230.2",0,0.295078289846819,0.442,0.078,0,"0","Chir04Ox-b21230.2",9670,"AT2G38720",3471,4055,NA,NA,"MAP65-5","cortical microtubule, cytoplasm, microtubule, microtubule binding, microtubule cytoskeleton organization, microtubule polymerization, phragmoplast, plasmodesma, preprophase band, spindle"
"133","Chir08Ox-b28580.2",0,0.29296963059465,0.708,0.384,0,"0","Chir08Ox-b28580.2",20391,"AT5G65890",2971,3052,NA,NA,"ACR1","amino acid binding, carbohydrate derivative metabolic process, carboxylic acid metabolic process, cellular response to lipid, cellular response to oxygen-containing compound, developmental growth, nucleus, pigment metabolic process, porphyrin-containing compound biosynthetic process, protein-containing complex assembly, response to light intensity, response to red or far red light, response to water, secondary metabolic process, signal transduction"
"134","Chir03Ox-b25540.2",0,0.28677083048259,0.443,0.128,0,"0","Chir03Ox-b25540.2",7547,"AT3G25100",2382,2320,NA,NA,"CDC45","chromatin binding, DNA replication initiation, DNA replication origin binding, DNA replication preinitiation complex, double-strand break repair via break-induced replication, gametophyte development, mitotic DNA replication preinitiation complex assembly, premeiotic DNA replication, single-stranded DNA binding"
"135","Chir04Ox-b14490.2",0,0.285443037625146,0.759,0.356,0,"0","Chir04Ox-b14490.2",9112,"AT2G32590",4048,4052,NA,NA,"EMB2795","chromatin binding, condensed chromosome, condensin complex, cytoplasm, mitotic chromosome condensation, nucleus"
"136","Chir01Ox-b10590.2",0,0.282783965833464,0.652,0.252,0,"0","Chir01Ox-b10590.2",891,"AT1G10780",2624,2540,NA,NA,"AT1G10780.1","nucleus, plasmodesma, positive regulation of cellular process, protein binding, regulation of signal transduction"
"137","Chir06Ox-b26540.2",0,0.281798998544936,0.652,0.254,0,"0","Chir06Ox-b26540.2",14478,"AT5G12930",2414,2486,NA,NA,"T24H18.90","cellular response to organic substance, defense response to bacterium, defense response to fungus, growth, immune system process, indole-containing compound metabolic process, molecular_function, nucleus, plant epidermis development, regulation of defense response, response to nitrogen compound, response to organic cyclic compound, response to oxidative stress, secondary metabolic process, signal transduction, sulfur compound metabolic process"
"138","Chir05Ox-b17250.2",0,0.273227814801844,0.641,0.292,0,"0","Chir05Ox-b17250.2",11650,"AT3G51870",2584,3034,NA,NA,"ATEM1.12","ATP transmembrane transporter activity, chloroplast, chloroplast envelope, response to nematode, thylakoid membrane, transmembrane transport"
"139","Chir06Ox-b06770.2",0,0.267890843770721,0.267,0.04,0,"0","Chir06Ox-b06770.2",13035,"AT5G43080",2342,2072,NA,NA,"CYCA3;1","cyclin-dependent protein kinase holoenzyme complex, cyclin-dependent protein serine/threonine kinase regulator activity, cytoplasm, mitochondrion, mitotic cell cycle phase transition, nucleus, protein binding, regulation of cyclin-dependent protein serine/threonine kinase activity"
"140","Chir02Ox-b16250.2",0,0.25224425092498,0.429,0.097,0,"0","Chir02Ox-b16250.2",4468,"AT1G69770",5956,5569,NA,NA,"CMT3","chromatin binding, DNA (cytosine-5-)-methyltransferase activity, DNA methylation, DNA methylation on cytosine within a CNG sequence, histone H3-K9 methylation, negative regulation of gene expression, epigenetic, nucleus, ubiquitin protein ligase binding, zygote asymmetric cytokinesis in embryo sac"
"141","Chir08Ox-b17220.2",6.10683764251458e-306,0.36965687804075,0.922,0.671,1.20060428051837e-301,"0","Chir08Ox-b17220.2",19426,"AT5G55220",3001,3399,NA,NA,"TIG1","'de novo' cotranslational protein folding, chaperone-mediated protein folding, chloroplast, chloroplast envelope, chloroplast stroma, generation of precursor metabolites and energy, mRNA binding, peptidyl-prolyl cis-trans isomerase activity, photosynthesis, plastid, porphyrin-containing compound metabolic process, protein folding chaperone, protein transport, protein unfolding, ribosome binding, seed development, shoot system development"
