,Chirsutav12,pval,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,X,Athaliana,Chir_length,Ath_length,TF,TF_family,Gene_code_name,Gene_functions
442,Chir08Ox-b24020.2,0,0.775188921,0.396,0.038,0,11,Chir08Ox-b24020.2,19979,AT5G61480,4098,3907,NA,NA,PXY,"cell division, phloem or xylem histogenesis, plasma membrane, procambium histogenesis, protein binding, protein phosphorylation, protein serine/threonine kinase activity, secondary shoot formation, xylem development"
443,Chir01Ox-b36490.2,0,0.567748884,0.409,0.04,0,12,Chir01Ox-b36490.2,NA,NA,NA,NA,NA,NA,NA,NA
444,Chir02Ox-b11540.21,0,1.265843293,0.544,0.07,0,12,Chir02Ox-b11540.2,NA,NA,NA,NA,NA,NA,NA,NA
445,Chir02Ox-b24130.2,0,0.774337458,0.379,0.044,0,12,Chir02Ox-b24130.2,5090,AT1G77000,2244,2492,NA,NA,ATSKP2;2,"heat acclimation, negative regulation of lateral root development, nucleus, proteolysis involved in protein catabolic process, SCF ubiquitin ligase complex, SCF-dependent proteasomal ubiquitin-dependent protein catabolic process, ubiquitin-dependent protein catabolic process"
446,Chir03Ox-b31670.21,0,2.154344013,0.641,0.045,0,12,Chir03Ox-b31670.2,NA,NA,NA,NA,NA,NA,NA,NA
447,Chir04Ox-b14970.2,0,0.716208732,0.518,0.072,0,12,Chir04Ox-b14970.2,9148,AT2G32960,3614,3325,NA,NA,PFA-DSP2,"cytoplasm, dephosphorylation, identical protein binding, phosphatase activity, protein binding, protein dephosphorylation, protein tyrosine phosphatase activity, protein tyrosine/serine/threonine phosphatase activity"
448,Chir05Ox-b24830.2,0,1.038917893,0.498,0.095,0,12,Chir05Ox-b24830.2,12245,AT3G58990,1414,1245,NA,NA,IPMI1,"3-isopropylmalate dehydratase activity, chloroplast, chloroplast stroma, glucosinolate biosynthetic process, leucine biosynthetic process, plastid"
449,Chir06Ox-b08920.2,0,0.515910121,0.448,0.084,0,12,Chir06Ox-b08920.2,13137,AT5G48170,746,1120,NA,NA,SNE,"gibberellic acid mediated signaling pathway, nucleus, protein binding, regulation of gibberellic acid mediated signaling pathway, regulation of shoot system development, SCF ubiquitin ligase complex"
450,Chir06Ox-b16730.21,0,1.454882867,0.314,0.013,0,12,Chir06Ox-b16730.2,NA,NA,NA,NA,NA,NA,NA,NA
451,Chir06Ox-b16750.21,0,1.920068885,0.329,0.016,0,12,Chir06Ox-b16750.2,NA,NA,NA,NA,NA,NA,NA,NA
452,Chir06Ox-b24490.21,0,1.123060508,0.473,0.093,0,12,Chir06Ox-b24490.2,NA,NA,NA,NA,NA,NA,NA,NA
453,Chir06Ox-b25230.2,0,0.878376705,0.341,0.015,0,12,Chir06Ox-b25230.2,14360,AT5G14200,2246,2279,NA,NA,ATIMD1,"3-isopropylmalate dehydrogenase activity, chloroplast, chloroplast stroma, cytosol, embryo sac development, glucosinolate biosynthetic process, leucine biosynthetic process, magnesium ion binding, NAD binding, plastid, pollen development, response to jasmonic acid, response to wounding"
454,Chir06Ox-b31280.2,0,0.658820798,0.472,0.029,0,12,Chir06Ox-b31280.2,14874,AT5G07690,2305,1915,Yes,MYB,ATMYB29,"cellular response to sulfur starvation, defense response to fungus, DNA-binding transcription factor activity, drought recovery, hormone-mediated signaling pathway, induced systemic resistance, jasmonic acid mediated signaling pathway, mitochondria-nucleus signaling pathway, negative regulation of ethylene-activated signaling pathway, nucleus, protein binding, regulation of DNA-templated transcription, regulation of glucosinolate biosynthetic process, regulation of response to water deprivation, regulation of RNA binding transcription factor activity, response to bacterium, response to high light intensity, response to insect, response to water deprivation, response to wounding, transcription cis-regulatory region binding"
455,Chir07Ox-b09390.2,0,1.743382141,0.588,0.03,0,12,Chir07Ox-b09390.2,NA,NA,NA,NA,NA,NA,NA,NA
456,Chir07Ox-b09460.21,0,2.369057023,0.752,0.047,0,12,Chir07Ox-b09460.2,NA,NA,NA,NA,NA,NA,NA,NA
457,Chir07Ox-b09470.2,0,1.738120376,0.825,0.082,0,12,Chir07Ox-b09470.2,15975,AT4G13770,2104,2000,NA,NA,CYP83A1,"cytosol, glucosinolate biosynthetic process, heme binding, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen, response to insect, response to UV"
458,Chir07Ox-b11520.22,0,1.143092003,0.422,0.087,0,12,Chir07Ox-b11520.2,NA,NA,NA,NA,NA,NA,NA,NA
459,Chir07Ox-b35760.2,0,1.234272478,0.347,0.033,0,12,Chir07Ox-b35760.2,18115,AT4G39950,2046,2560,NA,NA,CYP79B2,"camalexin biosynthetic process, chloroplast, defense response, defense response by callose deposition in cell wall, defense response to bacterium, defense response to oomycetes, heme binding, indoleacetic acid biosynthetic process, induced systemic resistance, iron ion binding, membrane, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen, response to bacterium, response to insect, response to water deprivation, tryptophan catabolic process"
460,Chir07Ox-b35780.22,0,1.097403065,0.599,0.099,0,12,Chir07Ox-b35780.2,NA,NA,NA,NA,NA,NA,NA,NA
461,Chir08Ox-b23350.2,0,0.475827898,0.405,0.065,0,12,Chir08Ox-b23350.2,19924,AT5G60890,1976,2080,Yes,MYB,ATMYB34,"cellular response to sulfur starvation, defense response to insect, DNA-binding transcription factor activity, indole glucosinolate biosynthetic process, nucleus, positive regulation of DNA-templated transcription, protein binding, transcription cis-regulatory region binding, tryptophan biosynthetic process"
462,Chir01Ox-b42400.21,1.00E-152,0.551947522,0.395,0.095,1.97E-148,13,Chir01Ox-b42400.2,NA,NA,NA,NA,NA,NA,NA,NA
463,Chir02Ox-b20100.21,2.45E-170,0.413325823,0.386,0.082,4.81E-166,13,Chir02Ox-b20100.2,NA,NA,NA,NA,NA,NA,NA,NA
464,Chir04Ox-b21900.22,1.08E-251,1.444875167,0.366,0.055,2.12E-247,13,Chir04Ox-b21900.2,NA,NA,NA,NA,NA,NA,NA,NA
465,Chir01Ox-b40890.21,0,3.378426843,0.592,0.059,0,13,Chir01Ox-b40890.2,NA,NA,NA,NA,NA,NA,NA,NA
466,Chir02Ox-b20340.2,0,2.069105084,0.683,0.074,0,13,Chir02Ox-b20340.2,NA,NA,NA,NA,NA,NA,NA,NA
467,Chir03Ox-b16250.21,0,1.860206456,0.395,0.036,0,13,Chir03Ox-b16250.2,NA,NA,NA,NA,NA,NA,NA,NA
468,Chir05Ox-b05920.21,0,3.057318851,0.812,0.083,0,13,Chir05Ox-b05920.2,NA,NA,NA,NA,NA,NA,NA,NA
469,Chir05Ox-b14380.22,0,1.825375153,0.587,0.092,0,13,Chir05Ox-b14380.2,NA,NA,NA,NA,NA,NA,NA,NA
470,Chir07Ox-b25040.21,0,0.688501188,0.504,0.078,0,13,Chir07Ox-b25040.2,NA,NA,NA,NA,NA,NA,NA,NA
471,Chir02Ox-b15130.2,1.38E-198,0.506285249,0.404,0.083,2.71E-194,14,Chir02Ox-b15130.2,4376,AT1G68780,2555,2304,NA,NA,F14K14.11,"mitochondrion, molecular_function, plasma membrane, signal transduction"
472,Chir01Ox-b25810.2,1.85E-252,0.5094628,0.395,0.063,3.64E-248,14,Chir01Ox-b25810.2,2175,AT1G24530,1855,2075,NA,NA,AT1G24530.1,"defense response to fungus, defense response to other organism, immune system process, mitochondrion, response to bacterium, response to organic cyclic compound, response to organonitrogen compound, response to wounding"
473,Chir08Ox-b24740.2,5.25E-256,0.624130036,0.476,0.093,1.03E-251,14,Chir08Ox-b24740.2,20046,AT5G62230,6309,6310,NA,NA,ERL1,"embryo sac development, kinase activity, membrane, plant ovule development, plasma membrane, protein binding, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, receptor serine/threonine kinase binding, signaling receptor binding, stomatal complex morphogenesis"
474,Chir06Ox-b20470.21,8.70E-278,0.700708707,0.473,0.086,1.71E-273,14,Chir06Ox-b20470.2,NA,NA,NA,NA,NA,NA,NA,NA
475,Chir03Ox-b09330.21,4.87E-280,0.651387506,0.368,0.05,9.57E-276,14,Chir03Ox-b09330.2,NA,NA,NA,NA,NA,NA,NA,NA
476,Chir06Ox-b24950.21,3.08E-293,0.465142192,0.352,0.044,6.05E-289,14,Chir06Ox-b24950.2,NA,NA,NA,NA,NA,NA,NA,NA
477,Chir02Ox-b13540.2,2.43E-296,0.405287244,0.364,0.046,4.78E-292,14,Chir02Ox-b13540.2,4247,AT1G67370,4510,4720,NA,NA,ASY1,"chiasma assembly, chromatin, chromosome, condensed nuclear chromosome, cysteine-type endopeptidase activity, extracellular space, homologous chromosome pairing at meiosis, lysosome, nucleoplasm, protein binding, proteolysis involved in protein catabolic process"
478,Chir08Ox-b27800.21,1.98E-300,2.064705064,0.455,0.075,3.90E-296,14,Chir08Ox-b27800.2,NA,NA,NA,NA,NA,NA,NA,NA
479,Chir01Ox-b01580.2,0,0.610386272,0.326,0.002,0,14,Chir01Ox-b01580.2,137,AT1G02460,2812,2805,NA,NA,T6A9.22,"carbohydrate metabolic process, extracellular region, monocarboxylic acid metabolic process, organic acid biosynthetic process, polygalacturonase activity, response to inorganic substance, response to light stimulus, secondary metabolic process"
480,Chir01Ox-b19700.2,0,1.910811827,0.793,0.012,0,14,Chir01Ox-b19700.2,1667,AT1G19790,2494,2193,Yes,SRS,SRS7,"DNA binding, DNA-binding transcription factor activity, mRNA transcription, nucleus, positive regulation of DNA-templated transcription, protein binding"
481,Chir01Ox-b21770.2,0,0.506343512,0.349,0.031,0,14,Chir01Ox-b21770.2,1846,AT1G22030,1652,1852,NA,NA,F2E2.8,"cell differentiation, cellular_component, molecular_function, oxoacid metabolic process"
482,Chir01Ox-b22650.2,0,1.019607643,0.397,0.002,0,14,Chir01Ox-b22650.2,1918,AT1G22900,792,993,NA,NA,F19G10.14,"defense response to other organism, extracellular region, molecular_function"
483,Chir01Ox-b25480.2,0,4.874818236,0.325,0.012,0,14,Chir01Ox-b25480.2,NA,NA,NA,NA,NA,NA,NA,NA
484,Chir02Ox-b24950.2,0,0.459172341,0.404,0.014,0,14,Chir02Ox-b24950.2,5164,AT1G77920,2534,2702,Yes,bZIP,AT1G77920.1,"defense response to bacterium, DNA-binding transcription factor activity, DNA-templated transcription, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
485,Chir03Ox-b00340.2,0,0.478631208,0.362,0.021,0,14,Chir03Ox-b00340.2,5459,AT3G01750,2898,2755,NA,NA,AT3G01750.1,"cytoplasm, defense response to other organism, hormone-mediated signaling pathway, regulation of developmental process, response to light stimulus, response to nitrogen compound, shoot system development"
486,Chir03Ox-b16450.2,0,4.449060747,0.371,0.012,0,14,Chir03Ox-b16450.2,6836,AT3G16660,1507,1350,NA,NA,MGL6.12,"extracellular region, molecular_function, response to light stimulus"
487,Chir03Ox-b16460.2,0,7.65374204,0.588,0.054,0,14,Chir03Ox-b16460.2,NA,NA,NA,NA,NA,NA,NA,NA
488,Chir03Ox-b16470.2,0,7.177201443,0.582,0.042,0,14,Chir03Ox-b16470.2,NA,NA,NA,NA,NA,NA,NA,NA
489,Chir03Ox-b16480.2,0,5.439831891,0.479,0.011,0,14,Chir03Ox-b16480.2,NA,NA,NA,NA,NA,NA,NA,NA
490,Chir03Ox-b24740.2,0,1.150383241,0.585,0.025,0,14,Chir03Ox-b24740.2,7501,AT3G24450,1979,1767,NA,NA,AtHMP27,"metal ion binding, response to light intensity"
491,Chir03Ox-b26140.2,0,1.017206619,0.448,0.004,0,14,Chir03Ox-b26140.2,7582,AT2G04160,5668,6559,NA,NA,AT2G04160.1,"extracellular region, lateral root morphogenesis, response to auxin, serine-type endopeptidase activity"
492,Chir04Ox-b06770.21,0,0.650046134,0.533,0.029,0,14,Chir04Ox-b06770.2,NA,NA,NA,NA,NA,NA,NA,NA
493,Chir04Ox-b11570.2,0,1.480007119,0.349,0.016,0,14,Chir04Ox-b11570.2,8882,AT2G29995,2551,2938,NA,NA,NA,"inorganic ion homeostasis, mitochondrion, molecular_function, protein-containing complex assembly, response to inorganic substance"
494,Chir04Ox-b12930.21,0,0.552796834,0.362,0.013,0,14,Chir04Ox-b12930.2,NA,NA,NA,NA,NA,NA,NA,NA
495,Chir04Ox-b20210.2,0,1.066470367,0.632,0.006,0,14,Chir04Ox-b20210.2,9581,AT2G37280,6634,6488,NA,NA,PDR5,"ABC-type transporter activity, ATPase-coupled transmembrane transporter activity, mitochondrion, nucleus, plasma membrane, response to cesium ion"
496,Chir04Ox-b21490.2,0,1.337223151,0.415,0.006,0,14,Chir04Ox-b21490.2,9693,AT2G38940,3264,3096,NA,NA,ATPT2,"cytoplasm, Golgi apparatus, inorganic phosphate transmembrane transporter activity, phosphate ion transmembrane transporter activity, plasma membrane, plasmodesma, protein binding, transmembrane transport, vacuole"
497,Chir04Ox-b23210.2,0,0.774879498,0.428,0.032,0,14,Chir04Ox-b23210.2,9836,AT2G40460,4949,4763,NA,NA,T2P4.19,"defense response, dipeptide transmembrane transporter activity, response to jasmonic acid, response to light stimulus, response to nematode, response to red or far red light, tripeptide transmembrane transporter activity"
498,Chir04Ox-b23870.21,0,1.211593517,0.663,0.05,0,14,Chir04Ox-b23870.2,NA,NA,NA,NA,NA,NA,NA,NA
499,Chir04Ox-b25790.2,0,1.337369056,0.534,0.017,0,14,Chir04Ox-b25790.2,10057,AT2G43050,2038,2073,NA,NA,PME16,"carboxylic acid metabolic process, cell differentiation, cell wall modification, cell wall organization or biogenesis, developmental growth, extracellular region, pectin catabolic process, pectinesterase activity, pectinesterase inhibitor activity, plant epidermis development, seed development"
500,Chir04Ox-b26430.2,0,1.161817234,0.512,0.004,0,14,Chir04Ox-b26430.2,10107,AT2G43610,1459,1559,NA,NA,F18O19.28,"alpha-amino acid metabolic process, carboxylic acid biosynthetic process, cell wall macromolecule catabolic process, chitinase activity, extracellular region, plasma membrane, protein binding, root development, tissue development"
501,Chir04Ox-b28190.22,0,1.192450828,0.585,0.092,0,14,Chir04Ox-b28190.2,NA,NA,NA,NA,NA,NA,NA,NA
502,Chir05Ox-b02980.21,0,1.458815427,0.638,0.044,0,14,Chir05Ox-b02980.2,NA,NA,NA,NA,NA,NA,NA,NA
503,Chir05Ox-b04080.21,0,1.051324343,0.593,0.094,0,14,Chir05Ox-b04080.2,NA,NA,NA,NA,NA,NA,NA,NA
504,Chir05Ox-b16400.2,0,1.164436634,0.728,0.011,0,14,Chir05Ox-b16400.2,11583,AT3G51060,2356,2276,Yes,SRS,STY1,"anther development, auxin homeostasis, DNA binding, DNA-binding transcription factor activity, negative regulation of gibberellic acid mediated signaling pathway, nucleus, pollen development, positive regulation of DNA-templated transcription, protein heterodimerization activity, stigma development, style development, xylem and phloem pattern formation"
505,Chir05Ox-b18880.21,0,0.586977815,0.507,0.067,0,14,Chir05Ox-b18880.2,NA,NA,NA,NA,NA,NA,NA,NA
506,Chir05Ox-b26740.2,0,2.698045855,0.775,0.019,0,14,Chir05Ox-b26740.2,12398,AT3G60890,946,1224,NA,NA,AT3G60890.1,"biological_process, mitochondrion, protein binding"
507,Chir05Ox-b26750.2,0,0.867208604,0.525,0.007,0,14,Chir05Ox-b26750.2,NA,NA,NA,NA,NA,NA,NA,NA
508,Chir06Ox-b01170.2,0,1.432452762,0.57,0.009,0,14,Chir06Ox-b01170.2,12713,AT5G46730,1230,1245,NA,NA,MZA15.15,"molecular_function, tissue development"
509,Chir06Ox-b04490.2,0,0.794047574,0.594,0.074,0,14,Chir06Ox-b04490.2,12903,AT5G44530,5204,3670,NA,NA,MFC16.21,"extracellular region, response to light stimulus, serine-type endopeptidase activity"
510,Chir06Ox-b11490.2,0,0.874891442,0.513,0.014,0,14,Chir06Ox-b11490.2,13263,AT5G28030,2998,3330,NA,NA,DES1,"chloroplast, cystathionine gamma-lyase activity, cysteine biosynthetic process, cysteine biosynthetic process from serine, cysteine homeostasis, cysteine synthase activity, cytoplasm, L-cysteine desulfhydrase activity, L-cystine L-cysteine-lyase (deaminating), pyridoxal phosphate binding, response to oxidative stress, stress response to cadmium ion"
511,Chir06Ox-b35160.2,0,1.158733559,0.557,0.042,0,14,Chir06Ox-b35160.2,15199,AT5G03790,1724,1849,Yes,HD-ZIP,ATHB51,"bract formation, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, floral meristem determinacy, leaf morphogenesis, nucleus, positive regulation of DNA-templated transcription, regulation of timing of transition from vegetative to reproductive phase, sequence-specific DNA binding"
512,Chir07Ox-b01700.2,0,1.590244858,0.371,0.015,0,14,Chir07Ox-b01700.2,15542,AT5G40780,3922,3815,NA,NA,LHT1,"acidic amino acid transmembrane transporter activity, amino acid import, amino acid transmembrane transport, amino acid transmembrane transporter activity, cytoplasm, defense response, membrane, plastid"
513,Chir07Ox-b09320.2,0,0.427602576,0.307,0.005,0,14,Chir07Ox-b09320.2,15970,AT4G13700,3839,1847,NA,NA,ATPAP23,"acid phosphatase activity, dephosphorylation, extracellular region, metal ion binding"
514,Chir07Ox-b13120.21,0,0.650220397,0.392,0.046,0,14,Chir07Ox-b13120.2,NA,NA,NA,NA,NA,NA,NA,NA
515,Chir07Ox-b13560.2,0,1.021922651,0.681,0.029,0,14,Chir07Ox-b13560.2,NA,NA,NA,NA,NA,NA,NA,NA
516,Chir07Ox-b16670.2,0,1.259000976,0.341,0.004,0,14,Chir07Ox-b16670.2,16518,AT4G19810,2467,2589,NA,NA,ChiC,"chitin binding, chitin catabolic process, chitinase activity, endochitinase activity, exochitinase activity, extracellular region, plant-type cell wall, response to abscisic acid, response to jasmonic acid, response to salt stress, secretory vesicle"
517,Chir07Ox-b17280.2,0,0.645389693,0.461,0.03,0,14,Chir07Ox-b17280.2,16572,AT4G20460,3076,2941,NA,NA,F9F13.110,"capsule polysaccharide biosynthetic process, cell differentiation, developmental growth, galactose metabolic process, Golgi apparatus, meristem maintenance, root development, root morphogenesis, shoot system development, UDP-arabinose 4-epimerase activity, UDP-glucose 4-epimerase activity, UDP-L-arabinose biosynthetic process"
518,Chir07Ox-b17790.2,0,0.747405529,0.437,0.023,0,14,Chir07Ox-b17790.2,16612,AT4G21215,3747,3502,NA,NA,AT4G21215.1,"nucleus, oxoacid metabolic process, response to light stimulus"
519,Chir07Ox-b20540.2,0,2.053873168,0.623,0.004,0,14,Chir07Ox-b20540.2,16799,AT4G23550,1482,1735,Yes,WRKY,WRKY29,"DNA-binding transcription factor activity, nucleus, transcription cis-regulatory region binding"
520,Chir07Ox-b21070.21,0,0.814483183,0.515,0.085,0,14,Chir07Ox-b21070.2,NA,NA,NA,NA,NA,NA,NA,NA
521,Chir07Ox-b21080.2,0,1.111668817,0.368,0.005,0,14,Chir07Ox-b21080.2,NA,NA,NA,NA,NA,NA,NA,NA
522,Chir07Ox-b21150.2,0,0.677469186,0.385,0.005,0,14,Chir07Ox-b21150.2,16848,AT4G24120,3160,3161,NA,NA,ATYSL1,"cytoplasm, developmental process involved in reproduction, iron-nicotianamine transmembrane transporter activity, membrane, oligopeptide transmembrane transporter activity, plasma membrane, response to iron ion, seed development"
523,Chir07Ox-b33690.21,0,1.186903367,0.603,0.021,0,14,Chir07Ox-b33690.2,NA,NA,NA,NA,NA,NA,NA,NA
524,Chir07Ox-b33740.2,0,1.302499337,0.686,0.008,0,14,Chir07Ox-b33740.2,17933,AT4G36230,852,1019,NA,NA,F23E13.120,"alpha-amino acid metabolic process, cell wall organization or biogenesis, cellular developmental process, molecular_function, protein-containing complex assembly"
525,Chir07Ox-b33770.2,0,1.200845565,0.719,0.028,0,14,Chir07Ox-b33770.2,17936,AT4G36260,2195,2089,Yes,SRS,STY2,"anther development, auxin homeostasis, DNA binding, DNA-binding transcription factor activity, negative regulation of gibberellic acid mediated signaling pathway, nucleus, pollen development, positive regulation of DNA-templated transcription, protein binding, stigma development, style development, xylem and phloem pattern formation"
526,Chir08Ox-b05540.21,0,2.014455746,0.792,0.073,0,14,Chir08Ox-b05540.2,NA,NA,NA,NA,NA,NA,NA,NA
527,Chir08Ox-b09660.21,0,0.899056911,0.431,0.055,0,14,Chir08Ox-b09660.2,NA,NA,NA,NA,NA,NA,NA,NA
528,Chir08Ox-b21450.2,0,0.665871639,0.488,0.027,0,14,Chir08Ox-b21450.2,19782,AT5G59130,4439,3869,NA,NA,MNC17.3,"extracellular region, serine-type endopeptidase activity"
529,Chir08Ox-b23440.2,0,1.197382464,0.751,0.087,0,14,Chir08Ox-b23440.2,19932,AT5G60970,1940,1907,Yes,TCP,TCP5,"cell differentiation, DNA-binding transcription factor activity, leaf development, leaf morphogenesis, leaf senescence, nucleus, positive regulation of development, heterochronic, protein binding, regulation of DNA-templated transcription, response to heat, sequence-specific DNA binding"
530,Chir08Ox-b24020.21,0,1.007221973,0.582,0.041,0,14,Chir08Ox-b24020.2,NA,NA,NA,NA,NA,NA,NA,NA
531,Chir08Ox-b24030.2,0,0.635171861,0.491,0.081,0,14,Chir08Ox-b24030.2,19980,AT5G61490,1664,1227,NA,NA,K11J9.2,"defense response to other organism, molecular_function, nucleus"
532,Chir08Ox-b25200.21,0,1.235268238,0.416,0.047,0,14,Chir08Ox-b25200.2,NA,NA,NA,NA,NA,NA,NA,NA
533,Chir08Ox-b26390.2,0,1.652498399,0.545,0.008,0,14,Chir08Ox-b26390.2,20193,AT5G63850,2382,2719,NA,NA,AAP4,"acidic amino acid transmembrane transporter activity, amino acid transmembrane transport, amino acid transmembrane transporter activity, amino acid transport, membrane, neutral amino acid transmembrane transporter activity, plasma membrane, primary active transmembrane transporter activity, transmembrane transport"
534,Chir08Ox-b28100.2,0,0.603646509,0.467,0.078,0,14,Chir08Ox-b28100.2,20347,AT5G65420,2245,2550,NA,NA,CYCD4;1,"cyclin-dependent protein kinase holoenzyme complex, cyclin-dependent protein serine/threonine kinase regulator activity, cytoplasm, mitotic cell cycle phase transition, nucleus, protein binding, regulation of cyclin-dependent protein serine/threonine kinase activity, response to sucrose, stomatal lineage progression"
535,Chir08Ox-b28560.21,0,2.103961267,0.507,0.063,0,14,Chir08Ox-b28560.2,NA,NA,NA,NA,NA,NA,NA,NA
536,Chir08Ox-b30210.2,0,0.639343046,0.5,0.02,0,14,Chir08Ox-b30210.2,20520,AT5G66350,2501,3694,Yes,SRS,SHI,"anther development, DNA binding, DNA-binding transcription factor activity, gibberellic acid mediated signaling pathway, negative regulation of gibberellic acid mediated signaling pathway, nucleus, pollen development, positive regulation of DNA-templated transcription, protein binding, protein heterodimerization activity, regulation of DNA-templated transcription, response to gibberellin, transcription cis-regulatory region binding"
537,Chir06Ox-b18600.2,1.00E-108,0.457942354,0.391,0.082,1.97E-104,15,Chir06Ox-b18600.2,13815,AT5G20420,4815,5452,NA,NA,CLSY2,nucleus
538,Chir08Ox-b28070.22,1.04E-113,0.979375988,0.434,0.099,2.04E-109,15,Chir08Ox-b28070.2,NA,NA,NA,NA,NA,NA,NA,NA
539,Chir05Ox-b02030.22,2.38E-114,0.813437302,0.374,0.068,4.68E-110,15,Chir05Ox-b02030.2,NA,NA,NA,NA,NA,NA,NA,NA
540,Chir08Ox-b28080.2,3.08E-118,0.521193679,0.372,0.07,6.06E-114,15,Chir08Ox-b28080.2,20345,AT5G65400,2204,2027,NA,NA,AT5G65400.1,"chloroplast, lipid metabolic process, monocarboxylic acid metabolic process, organic acid biosynthetic process, peroxisome"
541,Chir04Ox-b20280.21,1.15E-119,1.012879905,0.393,0.077,2.26E-115,15,Chir04Ox-b20280.2,NA,NA,NA,NA,NA,NA,NA,NA
542,Chir04Ox-b09280.21,7.23E-126,0.516709621,0.385,0.07,1.42E-121,15,Chir04Ox-b09280.2,NA,NA,NA,NA,NA,NA,NA,NA
543,Chir08Ox-b06940.22,8.90E-128,0.764995629,0.421,0.079,1.75E-123,15,Chir08Ox-b06940.2,NA,NA,NA,NA,NA,NA,NA,NA
544,Chir01Ox-b23400.21,3.93E-133,0.616289877,0.432,0.083,7.72E-129,15,Chir01Ox-b23400.2,NA,NA,NA,NA,NA,NA,NA,NA
545,Chir01Ox-b36290.2,5.64E-140,0.705222204,0.374,0.061,1.11E-135,15,Chir01Ox-b36290.2,2901,AT1G47655,1334,966,Yes,Dof,AT1G47655.1,"DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription"
546,Chir02Ox-b20100.23,3.65E-142,0.828574017,0.448,0.084,7.18E-138,15,Chir02Ox-b20100.2,NA,NA,NA,NA,NA,NA,NA,NA
547,Chir07Ox-b35240.21,3.07E-142,1.246312487,0.432,0.078,6.03E-138,15,Chir07Ox-b35240.2,NA,NA,NA,NA,NA,NA,NA,NA
548,Chir08Ox-b03450.21,2.96E-155,0.63789731,0.484,0.092,5.81E-151,15,Chir08Ox-b03450.2,NA,NA,NA,NA,NA,NA,NA,NA
549,Chir02Ox-b07300.2,5.79E-157,0.563657652,0.429,0.072,1.14E-152,15,Chir02Ox-b07300.2,3929,AT5G48180,1752,1823,NA,NA,NSP5,"cytoplasm, cytosol, enzyme regulator activity, glucosinolate catabolic process, nitrile biosynthetic process, nucleus, plastid"
550,Chir06Ox-b35070.2,4.19E-193,0.667972699,0.399,0.052,8.23E-189,15,Chir06Ox-b35070.2,15194,AT5G03860,2365,2874,NA,NA,MLS,"cytoplasm, glyoxylate cycle, malate synthase activity, nucleus"
551,Chir01Ox-b19910.21,8.33E-195,0.719105134,0.492,0.079,1.64E-190,15,Chir01Ox-b19910.2,NA,NA,NA,NA,NA,NA,NA,NA
552,Chir04Ox-b18820.22,1.40E-197,0.830088217,0.462,0.068,2.76E-193,15,Chir04Ox-b18820.2,NA,NA,NA,NA,NA,NA,NA,NA
553,Chir03Ox-b19330.21,2.68E-199,0.754983151,0.451,0.064,5.26E-195,15,Chir03Ox-b19330.2,NA,NA,NA,NA,NA,NA,NA,NA
554,Chir06Ox-b37780.2,2.68E-209,1.136477937,0.536,0.091,5.26E-205,15,Chir06Ox-b37780.2,15418,AT5G01840,1301,1250,NA,NA,ATOFP1,"cell growth, cortical microtubule organization, cytoskeleton, negative regulation of DNA-templated transcription, nucleolus, nucleus, protein binding, regulation of unidimensional cell growth, response to dexamethasone"
555,Chir01Ox-b11440.22,1.07E-259,1.975012912,0.344,0.029,2.10E-255,15,Chir01Ox-b11440.2,NA,NA,NA,NA,NA,NA,NA,NA
556,Chir03Ox-b24740.21,1.13E-260,0.928691874,0.374,0.033,2.22E-256,15,Chir03Ox-b24740.2,NA,NA,NA,NA,NA,NA,NA,NA
557,Chir03Ox-b30070.21,8.39E-307,1.43756431,0.628,0.085,1.65E-302,15,Chir03Ox-b30070.2,NA,NA,NA,NA,NA,NA,NA,NA
558,Chir01Ox-b13690.21,0,2.658237345,0.648,0.03,0,15,Chir01Ox-b13690.2,NA,NA,NA,NA,NA,NA,NA,NA
559,Chir01Ox-b16570.2,0,2.009778693,0.839,0.063,0,15,Chir01Ox-b16570.2,1386,AT1G16530,1766,1615,Yes,LBD,LBD3,"cell differentiation, nucleus, root morphogenesis, tissue development, transcription cis-regulatory region binding"
560,Chir01Ox-b23240.2,0,0.768735132,0.473,0.015,0,15,Chir01Ox-b23240.2,1964,AT1G23380,5448,5410,Yes,TALE,KNAT6,"DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, meristem maintenance, nucleus, protein binding, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, transcription cis-regulatory region binding"
